성명,선거구일,선거구이,여당평가,당선여부,득표수,학력,과목,경력지역,인지도,지역구분
이종훈,경기,의왕시,47.25,False,-0.3072554775185821,,행정,False,0.793249794649481,3
장태환,경기,의왕시,47.25,True,0.2486950718229982,,,False,0.010996040073553945,3
박호남,경기,구리시,47.25,False,-0.18091844715556912,,행정,True,0.00043583458887798654,2
서형열,경기,구리시,47.25,True,0.10677298517145073,,행정,False,0.00854382913067206,2
이병철,경기,구리시,,False,-0.22112302635393,고려대,,False,0.9088867376935859,2
안승남,경기,구리시,47.25,True,0.14275808675206156,,경제,False,0.0821335985868641,2
김영수,경기,남양주시,47.25,False,-0.11251344773128054,,,False,,2
오병열,경기,남양주시,47.25,True,0.038005587849991015,,,False,7.43148866353874e-05,2
이우창,경기,남양주시,47.25,False,-0.20883058349216324,,경영,True,0.041252929769434746,2
문경희,경기,남양주시,47.25,True,-0.043370615974140984,,,False,0.049449753486255035,2
김장희,경기,남양주시,47.25,False,-3.1804963452577804,,행정,,0.0050891736299131605,2
안만규,경기,남양주시,47.25,False,-0.3566320347940718,,,True,0.002265761859420871,2
이용석,경기,남양주시,47.25,True,0.2830799418577804,,행정,True,0.15364818401033692,2
이의용,경기,남양주시,47.25,True,0.006225839472240601,,행정,False,0.04012522881448797,2
전흥복,경기,남양주시,47.25,False,-0.0853454912250319,,경영,False,0.0003451766610854754,2
박천복,경기,오산시,47.25,False,-0.3197469741051147,,,True,0.0004384377046263533,2
송영만,경기,오산시,47.25,True,0.2380635398021897,,,False,0.0013942146518890447,2
김명철,경기,오산시,47.25,False,-0.6841188891730832,,경영,False,0.037726010288404166,2
박동우,경기,오산시,47.25,True,0.032811460414963835,,행정,False,0.005827574815166112,2
이해찬,경기,오산시,47.25,False,-1.813622117154628,,,False,0.9546137625399144,2
이용선,경기,화성시,47.25,False,-0.32081757665577515,,법,True,0.3408279857049264,3
박윤영,경기,화성시,47.25,True,0.24080243462784906,고려대,경영,False,0.17252260729009825,3
금종례,경기,화성시,47.25,True,-0.07090964589108631,,행정,True,0.002327915486894122,3
윤통일,경기,화성시,47.25,False,-0.4128178552503795,,,False,2.3408102807134703e-05,3
홍용선,경기,화성시,47.25,False,-2.3371368397511505,,,False,0.0005029249853971113,3
,경기,화성시,47.25,False,-0.4450925972106569,,행정,False,0.009086557538911315,3
권칠승,경기,화성시,47.25,True,-0.19569195951975396,고려대,경제,False,0.39993432262632334,3
이연규,경기,화성시,47.25,False,-1.7895628855031054,,,False,0.02713815100776748,3
김용혁,경기,화성시,47.25,False,-0.504459105491056,서울대,,False,0.003067799368089961,3
조광명,경기,화성시,47.25,True,0.4442914753605923,고려대,,True,0.0445683278887848,3
김승식,경기,시흥시,47.25,False,-0.3225878140580863,,,False,0.0004476049012862946,2
임병택,경기,시흥시,47.25,True,0.25315897395859804,,법,False,0.005759525087071265,2
안준상,경기,시흥시,47.25,False,-0.28179828407660457,,,False,0.00043016742063049714,2
김진경,경기,시흥시,47.25,True,0.22453319866673094,,,True,0.5795654077880433,2
김종배,경기,시흥시,47.25,False,-0.4204039152674298,고려대,경영,False,0.03800906516367072,2
최재백,경기,시흥시,47.25,True,0.3478167731989228,,행정,False,0.0006510719599739302,2
김영훈,경기,시흥시,47.25,False,-0.4485294665155266,,,False,,
이상희,,시흥시,47.25,True,0.3844607012143575,,,False,0.3271556446897148,2
김유진,경기,군포시,47.25,False,-0.33356623256430074,고려대,,True,0.9911199157542468,2
최경신,경기,군포시,47.25,True,0.2663343555467204,서울대,,False,0.0021860195107820373,2
임기석,경기,군포시,47.25,False,-0.3979089381675957,,경영,True,0.001029813267422561,2
김주삼,경기,군포시,47.25,True,0.33127706854881644,연세대,경제,True,0.005664251467548596,2
윤태길,경기,하남시,47.25,True,-0.14491062113924452,,,False,0.0004461667280181388,1
남성기,경기,하남시,47.25,False,-0.3389626475975156,,,False,0.0024398312661584824,1
조환구,경기,하남시,47.25,False,,,행정,True,2.327231718105495e-05,1
최철규,경기,하남시,47.25,,-0.41768341540181336,,경영,False,0.01938118550723961,1
김경순,경기,하남시,47.25,False,-0.502856923876408,,경영,False,0.01042168833911695,1
김영환,경기,하남시,47.25,False,-2.8180095442067237,,,True,0.8899991517911809,1
김진성,경기,하남시,47.25,False,-2.389714226778844,,,False,0.07690537582065626,1
김병대,경기,하남시,47.25,False,-2.631122632209227,,,False,0.0003833282304484935,1
신현석,경기,파주시,47.25,True,-0.2301990372918457,,,False,0.027899083820049027,3
정용대,경기,파주시,47.25,False,-0.3779389885139047,,경영,True,0.005726677680631852,3
이재희,경기,파주시,47.25,False,-1.9242903813895869,,,False,0.13730089797639936,3
김종훈,경기,파주시,47.25,False,-0.10536051565782653,,,False,0.7259840038953663,3
김광선,경기,,47.25,True,-0.03665080105741173,,행정,True,0.10308933662755353,3
원욱희,경기,여주군,47.25,True,-0.35430829164552136,,,False,0.0002561952839480791,1
권재국,경기,여주군,47.25,False,-0.4732929739420815,고려대,,True,0.0012454485942980965,1
권혁산,경기,여주군,47.25,False,-1.4999108286642635,,,True,0.00010895767617842362,1
김진호,경기,여주군,47.25,True,-0.08731682931598769,연세대,,False,0.8633684020580724,1
박재영,경기,여주군,47.25,False,-0.7211815988765022,,,False,0.13218467988332075,1
조우연,경기,여주군,47.25,False,-1.6937121927513512,,,False,,1
오문식,경기,이천시,47.25,True,-0.562466113531448,,경영,False,0.003474562388092016,
이규화,경기,이천시,47.25,False,-0.7566484847673981,,,False,0.22994693068693894,1
이숙열,경기,이천시,47.25,False,,,,True,6.939286961615311e-05,1
이재혁,경기,이천시,47.25,False,-1.2006436923553223,,,True,0.5618156297178762,1
윤희문,경기,이천시,47.25,True,-0.2694576827788093,,,False,0.0005779803602528443,1
김학인,경기,이천시,47.25,False,-0.6169636770183331,,경영,False,,1
,경기,이천시,47.25,False,-1.9137618213008898,,,False,0.16686264193719236,1
봉재인,경기,이천시,47.25,False,-2.7317597646828067,,,False,4.780861145724438e-05,1
김상수,경기,용인시 처인구,47.25,False,-0.3231450013345885,,,False,0.7187429473444892,3
오세영,경기,용인시 처인구,47.25,True,0.25292650067114525,,,False,0.11250228399588584,3
,경기,용인시 처인구,47.25,True,-0.03060686690984618,,,False,0.1669476598832097,3
남홍숙,,용인시 처인구,47.25,False,-0.06685078632193672,,행정,False,0.001807108776415097,3
윤재영,경기,용인시 수지구,47.25,False,-0.18134782932462426,,,True,0.003071276695287142,3
임한수,경기,용인시 수지구,47.25,True,0.11560398502241695,고려대,법,True,0.001280517545562999,3
조양민,경기,용인시 수지구,47.25,True,,,정치,False,2.4711353744033358e-05,3
김민정,경기,용인시 수지구,47.25,False,-0.6112268961971463,,,False,0.7666116778481337,3
김성환,경기,용인시 수지구,47.25,False,-2.035245786937391,고려대,,False,0.2290118165572721,3
김기선,경기,용인시 기흥구,47.25,,0.2073808560997571,,행정,True,0.4644428108937265,3
이재붕,경기,용인시 기흥구,47.25,False,-0.26428096625610376,,,False,0.002382740706313791,3
심노진,경기,용인시 기흥구,47.25,True,-0.4211830923728572,,,False,3.9622059575691244e-05,3
이성근,경기,용인시 기흥구,47.25,False,,,경제,True,0.2067307998923586,3
유진선,경기,용인시 기흥구,47.25,False,-1.3563331466561324,,법,False,0.10496020542333807,3
조봉희,경기,용인시 기흥구,,False,-0.3239028922506487,고려대,경제,True,0.13664010744566482,3
권오진,경기,용인시 기흥구,47.25,True,0.266895581819373,연세대,경영,False,0.08480371357902261,3
천동현,경기,안성시,47.25,True,-0.4061550012021021,,,True,0.07099415079104017,1
양운석,경기,안성시,47.25,False,-0.4487402315964963,,,False,0.01400343679305617,1
김익영,경기,안성시,47.25,False,-2.254231999446583,,,True,0.031197163093838513,1
유병권,경기,안성시,47.25,False,-2.3491399337545738,,,False,0.16446259396682025,1
한이석,경기,안성시,47.25,True,-0.004494975158957118,,행정,False,0.035767745961791164,
박장근,경기,안성시,47.25,False,-0.14834479717433818,,,False,0.6835749093934538,1
이계원,경기,김포시,47.25,True,-0.1096154917112648,,행정,False,0.4721210916671511,3
심민자,경기,김포시,47.25,False,-0.31142192747680136,,,False,0.06688146894460932,3
안병원,경기,김포시,47.25,True,0.019650354626291704,연세대,행정,False,,3
,경기,김포시,47.25,False,-0.7180807796602109,연세대,행정,False,0.17479325560511405,3
고영익,경기,김포시,47.25,False,-2.5010200616514244,,행정,False,0.0010849579530745695,3
박수성,경기,광주시,47.25,False,-0.2833039560057819,,경영,False,0.040924523145272285,1
임종성,경기,광주시,47.25,True,0.2126967870135498,,,True,0.933409121006489,1
강석오,경기,광주시,47.25,True,0.09195744528755476,고려대,,True,0.0009617472127468804,1
박덕동,경기,광주시,47.25,False,-0.17118443459308333,,,False,0.024704608635491798,1
이강림,,포천시,47.25,True,0.1073295978022888,,경영,False,0.0006178955973229314,1
신동문,경기,포천시,47.25,False,-1.1208068976966914,,경제,False,0.0004119011006668379,1
김우석,경기,포천시,47.25,False,-1.5045492952324853,고려대,,False,0.7305020776370729,1
윤영창,경기,포천시,47.25,True,-0.1738515050765266,,,False,0.00019431646210248335,1
이원석,경기,포천시,47.25,False,-0.8256167522636074,,행정,False,0.25789328980316056,1
이명원,경기,포천시,47.25,False,-2.5879822536511368,,,False,0.0036640259208987843,1
이희승,경기,포천시,47.25,False,-1.7966943504198918,,,False,0.006716493478775736,1
김광철,경기,연천군,47.25,True,0.016237561131683526,,경영,False,0.5634897473010849,1
박충식,경기,연천군,47.25,False,-0.8711969880619435,,,False,0.423726804922915,1
임세규,경기,연천군,47.25,False,-1.6322728781676816,,,False,0.012783447776000052,1
박관희,강원,춘천시,47.25,False,-0.5558280002699179,,,False,0.0002814668835314255,1
정재웅,강원,춘천시,47.25,True,-0.30058038976965995,,경제,False,0.09127700756436646,1
최원자,강원,춘천시,47.25,False,-1.5013483464210196,,행정,False,0.00981968203247119,1
최준호,강원,춘천시,47.25,False,-0.6177080389993629,,,True,0.049911405602685685,1
남만진,강원,춘천시,47.25,True,-0.4389106638819164,,,True,5.174475827700752e-05,1
이덕수,강원,춘천시,47.25,False,-1.9692320825617808,고려대,경영,False,0.004231239289869312,1
박희순,강원,춘천시,47.25,False,-2.1990760284963633,,,True,0.7656523782285782,1
서상훈,강원,춘천시,47.25,False,-0.25146377005730536,,,False,0.007926267737548464,1
,강원,춘천시,47.25,True,-0.21843467247747544,,행정,True,0.0006616119571904582,1
,강원,춘천시,47.25,False,-2.339056614847252,고려대,경제,False,0.03429906032060033,1
김용주,강원,춘천시,47.25,True,0.028489063093963023,,,True,0.033520111204545316,1
문철,강원,춘천시,47.25,False,-0.1802280459107049,,경제,True,0.0023680244203360913,1
유순임,강원,원주시,47.25,False,-0.5971506188715666,,,False,1.708364754641291e-05,3
김미영,강원,원주시,47.25,True,-0.4484616074265478,연세대,,True,0.06322145966398388,3
김수정,강원,원주시,47.25,False,,연세대,행정,False,0.3112150708753289,3
이종용,강원,원주시,47.25,False,-2.550724972051881,,,True,0.014001470758326057,3
신기영,강원,원주시,47.25,False,-2.3127248288247597,,행정,False,0.0012198425995238098,3
심규정,강원,원주시,47.25,False,-0.6367027362781061,,,True,0.00014246337328311217,3
김진희,강원,원주시,47.25,True,-0.11270527165186582,연세대,,False,0.12049767646619045,3
유종호,강원,원주시,47.25,False,-1.67193251352015,,행정,True,0.0121207900375978,3
원면식,강원,원주시,47.25,False,-0.3010821304077739,,,True,2.3759726333007032e-05,3
김현,강원,원주시,47.25,True,-0.2658272239366578,,법,True,,3
이건수,강원,원주시,47.25,False,-2.0700529872950493,,법,True,,3
홍세표,강원,원주시,47.25,False,-0.6735493185819983,,,True,0.0009037380443638713,3
구자열,강원,원주시,47.25,True,0.10052282321857496,,경영,False,0.04103870276379483,3
이봉수,강원,원주시,47.25,False,-2.0534253431398746,,,True,0.008809619544937355,3
김학영,강원,원주시,47.25,False,-0.17965635179857442,,,True,0.01325059398351325,3
곽도영,강원,원주시,47.25,True,0.05303787319615821,연세대,경제,False,0.004171072623698219,3
오세봉,강원,강릉시,47.25,True,-0.3656459903445245,,,True,0.053608010059868254,1
신창승,강원,강릉시,47.25,False,-0.5580406593438549,,경영,True,0.0005049269284016419,1
손수일,강원,강릉시,47.25,False,-1.49723976329867,,,False,0.010766685676705443,1
김동자,강원,강릉시,47.25,True,-0.5687690598729004,,,True,0.1542409043647965,1
반태연,강원,강릉시,47.25,False,-0.5969527715563423,,,False,0.04134392479162195,1
김용래,강원,강릉시,47.25,False,-1.0717324319919024,,경영,True,0.2215660972125768,1
권혁열,강원,강릉시,47.25,True,0.038630120434153176,,,False,0.03776124634152471,1
정인수,강원,강릉시,47.25,False,-0.20589440956338972,,,True,0.4802082046245047,1
김진엽,강원,동해시,47.25,False,-0.3124226961807457,,,False,0.33881166090325365,1
김원오,강원,동해시,47.25,True,0.18903299138194166,,법,False,0.0011835149742482009,1
권순일,강원,동해시,47.25,,-0.7413082560742829,,,True,0.6001587455030357,1
강두구,강원,동해시,47.25,False,-1.6787230676331872,,경영,False,0.0026447331595413513,1
김기하,강원,동해시,47.25,False,-2.3842853801092674,,,False,0.05267459728372189,1
오원일,강원,동해시,47.25,,-0.3722109103958571,,,False,0.004526748176199233,1
신상균,강원,삼척시,47.25,False,-0.1346503248116799,,,False,0.08176399345433161,1
김양호,강원,삼척시,47.25,True,0.014766151332829729,,행정,True,0.08972899815300196,1
박상수,강원,삼척시,47.25,True,0.3042601341976248,,행정,False,0.12268299745704322,1
이붕희,강원,삼척시,47.25,False,-1.2034038391706436,,,False,1.6909629649401493e-05,1
이상현,강원,삼척시,47.25,False,-2.2687764323665207,,행정,False,0.7057583512606077,1
차용길,강원,삼척시,47.25,False,-2.7559678410037405,,,True,4.875004536608506e-05,1
임남규,강원,태백시,47.25,True,,,경영,False,0.42238663268903104,1
양기현,강원,태백시,47.25,False,-1.5774554074137856,,행정,True,0.038400680652904834,1
김호철,강원,태백시,47.25,False,-1.5217125315434847,,,False,0.35110634802314594,1
허신학,,태백시,47.25,False,-0.9526678776389224,,경제,False,0.00043135777537185466,1
심재영,강원,태백시,47.25,,-0.6835159873122227,,행정,False,0.1868864664081802,1
손석암,강원,태백시,47.25,True,0.5647459554235462,,,True,0.0007885144513661541,1
김기철,강원,정선군,47.25,False,-0.3409691944722313,,,False,0.7051044483691262,1
홍건표,강원,정선군,47.25,True,0.14352730283967247,,,True,0.2948955516308737,1
김성근,강원,속초시,47.25,True,0.15438144018365307,,경영,False,0.7705079676161615,1
강주덕,강원,속초시,47.25,False,-0.30986124254548786,,,True,8.741845455693493e-07,1
김시성,강원,속초시,47.25,True,0.3700535998714125,,경영,True,0.001605324629332816,1
정민철,강원,속초시,47.25,False,-0.5511035436429024,,행정,,0.2278858335699602,1
