,성명,지역,선거구명,선거 종류,회차,기호,성별,정당명,연령,직업,여당평가,당선여부,득표수(득표율),학교,과목,경력_지역,인지도,지역구분
7573,한용대,서울,강남구,구·시·군의회의원선거,7,2,남,con,69,정당인,74.43499999999997,0,-0.23579560534024877,,,0,8.263549365323909e-05,1
7574,최민숙,서울,강남구,구·시·군의회의원선거,7,3,여,con,69,,74.43499999999997,0,-1.5527243228373837,,행정,0,0.0001549468709360467,1
7575,복진경,서울,강남구,구·시·군의회의원선거,7,1,남,rev,56,정당인,74.43499999999997,1,-0.46325472714632976,,법,1,0.00012108226080720548,1
7576,이향숙,서울,강남구,구·시·군의회의원선거,7,3,여,con,59,,74.43499999999997,0,-0.9868730282077436,,,0,0.005017777056245218,1
7577,김금주,서울,강남구,구·시·군의회의원선거,7,3,여,con,49,정당인,74.43499999999997,0,-1.8007266312597667,,,0,0.0013117403933037546,1
7578,이재민,서울,강남구,구·시·군의회의원선거,7,3,여,con,67,,74.43499999999997,0,-1.6217565011418986,,,0,0.014718136585497315,1
7579,안병희,서울,강남구,구·시·군의회의원선거,7,3,남,rem,34,정당인,74.43499999999997,0,-5.573476735976779,,,1,0.00024184838339733742,1
7580,이한복,서울,강남구,구·시·군의회의원선거,7,3,남,rem,62,,74.43499999999997,0,-4.641301497186194,,,0,0.00023662756577355355,1
7581,윤영한,서울,송파구,구·시·군의회의원선거,7,3,남,rev,56,,74.43499999999997,1,-0.633332437020874,,,0,0.0008628745946369429,1
7582,김정열,서울,송파구,구·시·군의회의원선거,7,3,여,rev,55,,74.43499999999997,0,-1.5846479247233671,,행정,0,0.004435216124648238,1
7583,한상욱,서울,송파구,구·시·군의회의원선거,7,3,남,con,63,,74.43499999999997,0,-1.5191094279141155,,행정,1,0.005492460573756935,1
7584,장종례,서울,송파구,구·시·군의회의원선거,7,3,여,con,59,,74.43499999999997,0,-2.211017899468555,,행정,0,0.00023276062556436934,1
7585,정성일,서울,송파구,구·시·군의회의원선거,7,3,남,con,50,,74.43499999999997,0,-1.9718476761509474,,,0,0.015316483901114323,1
7586,김중광,서울,송파구,구·시·군의회의원선거,7,3,남,rem,61,,74.43499999999997,0,-3.0522655570027077,,행정,0,0.00013987281983422243,1
7587,이배철,서울,송파구,구·시·군의회의원선거,7,2,남,con,65,,74.43499999999997,0,,,,0,0.00011145044611641307,1
7588,김득연,서울,송파구,구·시·군의회의원선거,7,1,남,rev,55,,74.43499999999997,1,0.1060399321203303,,,1,0.00022322593586605413,1
7589,박경래,서울,송파구,구·시·군의회의원선거,7,2,남,con,49,정당인,74.43499999999997,0,-0.7914870135966631,,행정,0,0.005122381237888769,1
7590,양회칠,서울,송파구,구·시·군의회의원선거,7,3,남,con,57,,74.43499999999997,0,-2.396851975885793,,경영,0,8.694987308616138e-05,1
7591,최재영,서울,송파구,구·시·군의회의원선거,7,3,남,rem,58,,74.43499999999997,0,-2.9128765716638196,,,0,0.00894364161397819,1
7592,송기봉,서울,송파구,구·시·군의회의원선거,7,3,남,rev,62,,74.43499999999997,1,-0.5900358444198696,,,0,0.0003949435294755031,1
7593,김장환,서울,송파구,구·시·군의회의원선거,7,3,남,rev,37,정당인,74.43499999999997,0,-1.4648499855749562,,경영,1,0.0070670140279935735,1
7594,이영재,서울,송파구,구·시·군의회의원선거,7,3,남,con,50,,74.43499999999997,0,-1.2057903480208123,,법,0,0.028073607034707945,1
7595,김정자,서울,송파구,구·시·군의회의원선거,7,3,여,con,68,,74.43499999999997,0,-2.487389044201321,,,0,0.003732962440420498,1
7596,김광철,서울,송파구,구·시·군의회의원선거,7,3,남,con,57,,74.43499999999997,0,-2.2200364038290834,,,1,0.0039027751043487335,1
7597,남조석,서울,송파구,구·시·군의회의원선거,7,3,남,rem,71,,74.43499999999997,0,-4.612966937305996,,,0,4.967448473979632e-05,1
7598,이성자,서울,송파구,구·시·군의회의원선거,7,3,여,rev,61,,74.43499999999997,1,-0.8952345244352968,,행정,0,0.0043588070024216,1
7599,김호재,서울,송파구,구·시·군의회의원선거,7,3,남,rev,42,,74.43499999999997,0,-1.7514645351809999,,법,1,0.007379302500929792,1
7600,이혜숙,서울,송파구,구·시·군의회의원선거,7,3,여,con,51,,74.43499999999997,0,-1.40007636200621,,행정,0,0.04148216507550251,1
7601,이경태,서울,송파구,구·시·군의회의원선거,7,3,남,con,63,정당인,74.43499999999997,0,-2.3977466689314246,,,1,0.005064652983346483,1
7602,김대규,서울,송파구,구·시·군의회의원선거,7,3,남,con,53,,74.43499999999997,0,-2.365029497237175,,행정,0,0.0021726062897532367,1
7603,안숙현,서울,송파구,구·시·군의회의원선거,7,3,여,rev,40,정당인,74.43499999999997,0,-2.5304018600042157,,,0,0.0015787017730710016,1
7604,김용태,서울,송파구,구·시·군의회의원선거,7,3,남,rem,27,,74.43499999999997,0,-2.3758367458486354,고려대,,0,0.14328208328642678,1
7605,박성희,서울,송파구,구·시·군의회의원선거,7,3,남,rev,60,정당인,74.43499999999997,1,-0.38108764630588815,,,0,0.018164216651180915,1
7606,김상채,서울,송파구,구·시·군의회의원선거,7,3,남,rev,55,,74.43499999999997,0,-1.252097780000774,,행정,0,0.002202504793551251,1
7607,손병화,서울,송파구,구·시·군의회의원선거,7,2,남,con,49,,74.43499999999997,0,-1.1486489224405352,,행정,0,0.00026007343988483227,1
7608,김희정,서울,송파구,구·시·군의회의원선거,7,3,여,con,55,정당인,74.43499999999997,0,-2.194512430047466,,,0,0.4959570111176162,1
7609,이황수,서울,송파구,구·시·군의회의원선거,7,1,남,rev,56,정당인,74.43499999999997,1,0.22499165817742217,,행정,0,0.00017051495812957305,1
7610,이문재,서울,송파구,구·시·군의회의원선거,7,2,남,con,33,,74.43499999999997,0,-0.8963144866535102,,경영,1,0.026697162063641682,1
7611,문형선,서울,송파구,구·시·군의회의원선거,7,3,남,con,57,,74.43499999999997,0,-1.9535129964136566,,경영,0,0.00014049723399316478,1
7612,김형대,서울,송파구,구·시·군의회의원선거,7,1,남,rev,60,정당인,74.43499999999997,1,0.1963377607896949,,,0,0.0009180642629433426,1
7613,박인섭,서울,송파구,구·시·군의회의원선거,7,2,남,con,63,,74.43499999999997,0,-0.835869164563581,,행정,1,0.000287056139510147,1
7614,김영진,서울,송파구,구·시·군의회의원선거,7,3,남,con,49,,74.43499999999997,0,-1.9654610012788616,,법,0,0.026598763712928214,1
7615,나봉숙,서울,송파구,구·시·군의회의원선거,7,1,여,rev,55,,74.43499999999997,1,0.25792329165804684,,,0,0.0002484995580835576,1
7616,이하식,서울,송파구,구·시·군의회의원선거,7,2,남,con,59,,74.43499999999997,0,-1.111369782655287,,,0,0.0001738429955345771,1
7617,채관석,서울,송파구,구·시·군의회의원선거,7,3,남,con,64,,74.43499999999997,0,-1.6681535022360927,,,0,0.00013343858221512978,1
7618,조용근,서울,송파구,구·시·군의회의원선거,7,1,남,rev,50,정당인,74.43499999999997,1,0.20823057613313162,,행정,0,0.008349529218951723,1
7619,윤정식,서울,송파구,구·시·군의회의원선거,7,2,남,con,52,,74.43499999999997,0,-1.2361862371160444,,경영,1,0.001466767955102946,1
7620,유정인,서울,송파구,구·시·군의회의원선거,7,3,남,con,55,,74.43499999999997,0,-1.7583551413962135,,,0,0.0012064659947638144,1
7621,박지선,서울,송파구,구·시·군의회의원선거,7,3,여,rev,33,정당인,74.43499999999997,0,-3.0542410859215945,,,0,0.12506865877343526,1
7622,이병찬,서울,송파구,구·시·군의회의원선거,7,3,남,rem,40,,74.43499999999997,0,-4.340133793959516,연세대,법,1,0.0024503192689058107,1
7623,진선미,서울,강동구,구·시·군의회의원선거,7,3,여,rev,35,,74.43499999999997,1,-0.35055162444605786,,,0,0.33843491500023254,1
7624,박원서,서울,강동구,구·시·군의회의원선거,7,3,남,rev,51,,74.43499999999997,0,-1.136413299720325,,,1,0.0012966261210471724,1
7625,김덕수,서울,강동구,구·시·군의회의원선거,7,2,남,con,50,,74.43499999999997,0,-1.1702833273352702,,,0,0.03409901725757382,1
7626,정혜윤,서울,강동구,구·시·군의회의원선거,7,3,여,con,43,,74.43499999999997,0,-2.6988894537016677,,,0,0.012359066110643972,1
7627,유기동,서울,강동구,구·시·군의회의원선거,7,3,남,rem,60,,74.43499999999997,0,-4.022390831107751,,정치,0,0.0001693163873777842,1
7628,방민수,서울,강동구,구·시·군의회의원선거,7,3,남,rev,56,,74.43499999999997,1,-0.6022773691075838,,법,1,0.0014977229314966597,1
7629,황주영,서울,강동구,구·시·군의회의원선거,7,3,여,rev,61,,74.43499999999997,0,-1.1125840935601714,,,0,0.002064052223690989,1
7630,남효선,서울,강동구,구·시·군의회의원선거,7,2,남,con,58,정당인,74.43499999999997,0,-1.1376030762842366,,행정,0,0.00022514503929495683,1
7631,이종태,서울,강동구,구·시·군의회의원선거,7,3,남,con,60,정당인,74.43499999999997,0,-2.1641434874698184,고려대,,0,0.0047270273684986465,1
7632,김남현,서울,강동구,구·시·군의회의원선거,7,1,남,rev,57,정당인,74.43499999999997,1,0.05005606361997337,,,0,0.0037564468898615673,1
7633,신무연,서울,강동구,구·시·군의회의원선거,7,2,여,con,59,,74.43499999999997,0,-0.7227156624534095,,,1,0.005931703788261169,1
7634,안경숙,서울,강동구,구·시·군의회의원선거,7,3,여,con,59,정당인,74.43499999999997,0,-1.9021000374711692,,,1,0.0026357809051603554,1
7635,이원국,서울,강동구,구·시·군의회의원선거,7,3,남,rev,53,,74.43499999999997,1,-0.3696294637370369,,행정,0,0.004813804006855158,1
7636,임춘희,서울,강동구,구·시·군의회의원선거,7,3,여,rev,63,,74.43499999999997,0,-1.32302869265149,,행정,0,0.0007828397381393201,1
7637,서회원,서울,강동구,구·시·군의회의원선거,7,2,남,con,58,,74.43499999999997,0,-1.0709157438721835,,,0,0.0003262081853281474,1
7638,김정일,서울,강동구,구·시·군의회의원선거,7,3,남,con,52,,74.43499999999997,0,-2.4182423475238526,,,1,0.17306062342484363,1
7639,양평호,서울,강동구,구·시·군의회의원선거,7,3,남,rev,63,,74.43499999999997,1,-0.3943681856772285,,행정,0,0.0005640658216635938,1
7640,이동매,서울,강동구,구·시·군의회의원선거,7,3,여,rev,52,,74.43499999999997,0,-1.4699288378760151,,경영,0,0.00029393658006198934,1
7641,제갑섭,서울,강동구,구·시·군의회의원선거,7,2,남,con,56,,74.43499999999997,0,-1.0472253522164754,,행정,0,0.00030500032270784004,1
7642,김종범,서울,강동구,구·시·군의회의원선거,7,3,남,con,55,정당인,74.43499999999997,0,-2.238996040987656,,행정,0,0.006516157393835991,1
7643,임인택,서울,강동구,구·시·군의회의원선거,7,1,남,rev,65,,74.43499999999997,1,0.09343286712222429,,,0,0.0013685673237383855,1
7644,조동탁,서울,강동구,구·시·군의회의원선거,7,2,남,con,57,,74.43499999999997,0,-0.8169323464770331,,,0,0.0007679621716106039,1
7645,안명순,서울,강동구,구·시·군의회의원선거,7,3,남,con,54,,74.43499999999997,0,-2.5363346617043123,,경영,0,0.00030753857971501806,1
7646,권대훈,서울,강동구,구·시·군의회의원선거,7,3,남,rev,31,정당인,74.43499999999997,0,-2.7233935464867645,,법,1,0.000305074854134635,1
7647,박희자,서울,강동구,구·시·군의회의원선거,7,1,여,rev,64,정당인,74.43499999999997,1,0.09937563597352839,,행정,1,0.0012867088586913514,1
7648,김영민,서울,강동구,구·시·군의회의원선거,7,2,남,con,35,,74.43499999999997,0,-1.1022478469089885,,,0,0.36887315475152427,1
7649,김주환,서울,강동구,구·시·군의회의원선거,7,3,남,con,62,,74.43499999999997,0,-2.3787020959343996,,법,0,0.028583763952246193,1
7650,고종덕,서울,강동구,구·시·군의회의원선거,7,3,남,rev,57,,74.43499999999997,0,-2.61748829990021,,행정,0,0.00015867877206451303,1
7651,백병연,서울,강동구,구·시·군의회의원선거,7,3,남,rem,67,,74.43499999999997,0,-2.87892838220378,,경영,0,9.019281401088034e-05,1
7652,김연후,서울,강동구,구·시·군의회의원선거,7,1,남,rev,59,,74.43499999999997,1,0.29537533322203935,연세대,,0,0.0005372772579933575,1
7653,이승일,서울,강동구,구·시·군의회의원선거,7,2,남,con,47,,74.43499999999997,0,-0.8509889767683337,,,1,0.003775638373058435,1
7654,조청현,서울,강동구,구·시·군의회의원선거,7,3,남,con,59,,74.43499999999997,0,-2.2439915396909287,,행정,0,8.598679463684477e-05,1
7655,강희은,부산,중구,구·시·군의회의원선거,7,3,여,rev,27,정당인,74.43499999999997,1,-0.7431140461791348,,,1,0.002714780450727478,1
7656,김시형,부산,중구,구·시·군의회의원선거,7,3,남,rev,49,,74.43499999999997,0,-1.3921711868158138,,경영,1,0.030765595711634838,1
7657,최정일,부산,중구,구·시·군의회의원선거,7,3,남,con,60,정당인,74.43499999999997,0,-1.0529667811781493,,행정,0,0.004545791383102072,1
7658,이길희,부산,중구,구·시·군의회의원선거,7,3,남,con,56,,74.43499999999997,0,-1.7241866372396397,,,0,0.00043021521901343723,1
7659,최학철,부산,중구,구·시·군의회의원선거,7,3,남,rev,49,,74.43499999999997,1,-1.38506702484309,,,1,0.006353846922412444,1
7660,강인규,부산,중구,구·시·군의회의원선거,7,3,남,rev,58,정당인,74.43499999999997,0,-1.2177993412006918,,행정,0,0.010774026260960568,1
7661,윤정운,부산,중구,구·시·군의회의원선거,7,3,여,con,39,정당인,74.43499999999997,0,-1.3867408893702213,,경제,0,0.0020603705024106514,1
7662,강주희,부산,중구,구·시·군의회의원선거,7,3,여,con,49,,74.43499999999997,0,-2.062674681822769,,,1,0.09980744637127109,1
7663,박찬호,부산,중구,구·시·군의회의원선거,7,3,남,rem,55,정당인,74.43499999999997,0,-4.436616017705665,,,1,0.8415529341732305,1
7664,김영면,부산,중구,구·시·군의회의원선거,7,3,남,rem,59,,74.43499999999997,0,-2.4458949480116705,,행정,0,0.000501982877021194,1
7665,황병연,부산,중구,구·시·군의회의원선거,7,3,남,rem,62,,74.43499999999997,0,-2.216118526696181,,,0,0.0004930101282157178,1
7666,황정재,부산,서구,구·시·군의회의원선거,7,3,남,rev,50,,74.43499999999997,1,-0.9170576398348604,,경영,1,0.00020281951240799518,1
7667,이석희,부산,서구,구·시·군의회의원선거,7,3,남,rev,54,,74.43499999999997,0,-1.3879211434470593,,행정,1,0.005980978066543245,1
7668,송상조,부산,서구,구·시·군의회의원선거,7,3,남,con,52,,74.43499999999997,0,-1.0630081389693702,,정치,0,0.00019763718557472225,1
7669,신택철,부산,서구,구·시·군의회의원선거,7,3,남,con,60,,74.43499999999997,0,-2.3688596064246665,,법,0,0.0001240794961352933,1
7670,김재호,부산,서구,구·시·군의회의원선거,7,3,남,con,67,,74.43499999999997,0,-2.628397181936947,,,1,0.24267059292642396,1
7671,고서연,부산,서구,구·시·군의회의원선거,7,3,여,rev,35,,74.43499999999997,0,-4.693526569999796,,,1,0.0007072571961012995,1
7672,김경란,부산,서구,구·시·군의회의원선거,7,3,여,rem,56,,74.43499999999997,0,-3.038121900970925,,,1,0.37997647572968996,1
7673,배은주,부산,서구,구·시·군의회의원선거,7,1,여,rev,51,정당인,74.43499999999997,1,-0.6530609966351146,,,1,0.0009641495982754484,1
7674,허승만,부산,서구,구·시·군의회의원선거,7,3,남,con,66,,74.43499999999997,0,-0.6384434895535342,,행정,1,0.00013659391451064463,1
7675,김두세,부산,서구,구·시·군의회의원선거,7,3,남,con,57,,74.43499999999997,0,-1.718281511733747,,경영,0,9.128063120185801e-05,1
7676,김준현,부산,서구,구·시·군의회의원선거,7,3,남,rem,25,,74.43499999999997,0,-4.409021769914071,,행정,0,0.18285078825112472,1
7677,이동근,부산,서구,구·시·군의회의원선거,7,3,남,rem,55,,74.43499999999997,0,-2.0558283688944554,,경영,0,0.017400635519412132,1
7678,이정향,부산,서구,구·시·군의회의원선거,7,1,여,rev,53,,74.43499999999997,1,-0.2566368314518695,,,1,0.0016975464929538091,1
7679,강석진,부산,서구,구·시·군의회의원선거,7,2,남,con,46,정당인,74.43499999999997,0,-0.6427083262609969,,,1,0.009189807865747112,1
7680,김혜경,부산,서구,구·시·군의회의원선거,7,3,여,rem,59,,74.43499999999997,0,-1.4309713276138276,,행정,0,0.15780935761389775,1
7681,남영심,부산,동구,구·시·군의회의원선거,7,3,여,rev,50,,74.43499999999997,1,-1.002323867663312,,,1,0.0007336879067327626,1
7682,배인한,부산,동구,구·시·군의회의원선거,7,3,남,rev,56,,74.43499999999997,0,-1.6684291609723247,,,1,0.0005224781311741108,1
7683,이상욱,부산,동구,구·시·군의회의원선거,7,3,남,con,49,정당인,74.43499999999997,0,-1.1928320900734832,,,0,0.040127587500768655,1
